"activity_id","enrollment_id","jenis_aktivitas","nilai","durasi_menit","tanggal_rapih","student_id","course_id","instructor_id"
"A004535","E01567","DISCUSSION","74","113","2025-02-03 00:00:00","S410","C046","I013"
"A005077","E01567","ASSIGNMENT","42","206","2025-02-03 00:00:00","S410","C046","I013"
"A004331","E01568","EXAM","79","203","2025-05-14 00:00:00","S362","C048","I005"
"A004551","E01568","QUIZ","43","74","2025-05-14 00:00:00","S362","C048","I005"
"A007207","E01568","VIDEO WATCH","93","236","2025-05-14 00:00:00","S362","C048","I005"
"A008111","E01568","VIDEO WATCH","83","104","2025-05-14 00:00:00","S362","C048","I005"
"A004071","E01569","ASSIGNMENT","61","207","2025-01-29 00:00:00","S309","C026","I018"
"A000667","E01571","QUIZ","79","19","2025-01-25 00:00:00","S331","C042","I033"
"A001819","E01571","QUIZ","45","118","2025-01-25 00:00:00","S331","C042","I033"
"A005243","E01571","QUIZ","76","220","2025-01-25 00:00:00","S331","C042","I033"
"A004377","E01572","ASSIGNMENT","80","154","2025-04-19 00:00:00","S252","C049","I015"
"A005038","E01572","QUIZ","70","108","2025-04-19 00:00:00","S252","C049","I015"
"A008214","E01572","QUIZ","50","109","2025-04-19 00:00:00","S252","C049","I015"
"A000211","E01573","ASSIGNMENT","80","38","2025-02-22 00:00:00","S477","C049","I033"
"A001006","E01573","QUIZ","96","82","2025-02-22 00:00:00","S477","C049","I033"
"A002435","E01573","QUIZ","48","86","2025-02-22 00:00:00","S477","C049","I033"
"A003443","E01573","QUIZ","41","194","2025-02-22 00:00:00","S477","C049","I033"
"A004098","E01573","ASSIGNMENT","60","21","2025-02-22 00:00:00","S477","C049","I033"
"A006634","E01573","QUIZ","98","150","2025-02-22 00:00:00","S477","C049","I033"
"A006932","E01573","DISCUSSION","61","123","2025-02-22 00:00:00","S477","C049","I033"
"A001546","E01574","QUIZ","86","21","2025-04-30 00:00:00","S043","C028","I002"
"A006381","E01574","ASSIGNMENT","72","166","2025-04-30 00:00:00","S043","C028","I002"
"A002642","E01575","QUIZ","77","42","2025-01-02 00:00:00","S229","C029","I020"
"A004005","E01575","EXAM","79","148","2025-01-02 00:00:00","S229","C029","I020"
"A006345","E01575","VIDEO WATCH","72","124","2025-01-02 00:00:00","S229","C029","I020"
"A008415","E01575","ASSIGNMENT","75","201","2025-01-02 00:00:00","S229","C029","I020"
"A001053","E01576","QUIZ","45","137","2025-05-24 00:00:00","S468","C023","I007"
"A001053","E01576","QUIZ","45","137","2025-05-24 00:00:00","S267","C009","I025"
"A001886","E01576","ASSIGNMENT","49","85","2025-05-24 00:00:00","S468","C023","I007"
"A001886","E01576","ASSIGNMENT","49","85","2025-05-24 00:00:00","S267","C009","I025"
"A002584","E01576","QUIZ","78","25","2025-05-24 00:00:00","S468","C023","I007"
"A002584","E01576","QUIZ","78","25","2025-05-24 00:00:00","S267","C009","I025"
"A003679","E01576","QUIZ","57","10","2025-05-24 00:00:00","S468","C023","I007"
"A003679","E01576","QUIZ","57","10","2025-05-24 00:00:00","S267","C009","I025"
"A003831","E01576","ASSIGNMENT","94","228","2025-05-24 00:00:00","S468","C023","I007"
"A003831","E01576","ASSIGNMENT","94","228","2025-05-24 00:00:00","S267","C009","I025"
"A004254","E01576","QUIZ","79","209","2025-05-24 00:00:00","S468","C023","I007"
"A004254","E01576","QUIZ","79","209","2025-05-24 00:00:00","S267","C009","I025"
"A005433","E01576","VIDEO WATCH","68","110","2025-05-24 00:00:00","S468","C023","I007"
"A005433","E01576","VIDEO WATCH","68","110","2025-05-24 00:00:00","S267","C009","I025"
"A006479","E01576","QUIZ","98","121","2025-05-24 00:00:00","S468","C023","I007"
"A006479","E01576","QUIZ","98","121","2025-05-24 00:00:00","S267","C009","I025"
"A007457","E01576","QUIZ","47","72","2025-05-24 00:00:00","S468","C023","I007"
"A007457","E01576","QUIZ","47","72","2025-05-24 00:00:00","S267","C009","I025"
"A007974","E01576","ASSIGNMENT","77","113","2025-05-24 00:00:00","S468","C023","I007"
"A007974","E01576","ASSIGNMENT","77","113","2025-05-24 00:00:00","S267","C009","I025"
"A008217","E01576","VIDEO WATCH","58","190","2025-05-24 00:00:00","S468","C023","I007"
"A008217","E01576","VIDEO WATCH","58","190","2025-05-24 00:00:00","S267","C009","I025"
"A002043","E01577","ASSIGNMENT","81","78","2025-01-01 00:00:00","S378","C034","I012"
"A006129","E01577","EXAM","57","224","2025-01-01 00:00:00","S378","C034","I012"
"A002172","E01578","QUIZ","77","43","2025-05-11 00:00:00","S366","C045","I002"
"A003389","E01578","QUIZ","82","180","2025-05-11 00:00:00","S366","C045","I002"
"A005231","E01578","QUIZ","56","11","2025-05-11 00:00:00","S366","C045","I002"
"A005560","E01578","DISCUSSION","42","54","2025-05-11 00:00:00","S366","C045","I002"
"A008089","E01578","DISCUSSION","68","123","2025-05-11 00:00:00","S366","C045","I002"
"A005439","E01579","DISCUSSION","83","238","2025-04-23 00:00:00","S021","C040","I030"
"A005658","E01579","QUIZ","83","44","2025-04-23 00:00:00","S021","C040","I030"
"A007625","E01579","QUIZ","66","88","2025-04-23 00:00:00","S021","C040","I030"
"A008188","E01579","ASSIGNMENT","93","28","2025-04-23 00:00:00","S021","C040","I030"
"A000505","E01580","QUIZ","92","237","2025-03-16 00:00:00","S426","C023","I022"
"A000627","E01580","EXAM","41","130","2025-03-16 00:00:00","S426","C023","I022"
"A005083","E01580","VIDEO WATCH","87","169","2025-03-16 00:00:00","S426","C023","I022"
"A007356","E01580","VIDEO WATCH","81","124","2025-03-16 00:00:00","S426","C023","I022"
"A004868","E01581","DISCUSSION","82","48","2025-06-28 00:00:00","S153","C007","I018"
"A004321","E01582","EXAM","63","104","2025-04-18 00:00:00","S410","C022","I023"
"A006255","E01582","QUIZ","45","126","2025-04-18 00:00:00","S410","C022","I023"
"A008244","E01582","EXAM","61","47","2025-04-18 00:00:00","S410","C022","I023"
"A000559","E01583","EXAM","53","142","2025-03-25 00:00:00","S188","C050","I005"
"A002236","E01583","ASSIGNMENT","78","209","2025-03-25 00:00:00","S188","C050","I005"
"A003931","E01583","DISCUSSION","46","87","2025-03-25 00:00:00","S188","C050","I005"
"A007119","E01583","VIDEO WATCH","100","73","2025-03-25 00:00:00","S188","C050","I005"
"A000280","E01584","EXAM","61","43","2025-06-06 00:00:00","S337","C047","I039"
"A005288","E01584","DISCUSSION","80","230","2025-06-06 00:00:00","S337","C047","I039"
"A006505","E01584","DISCUSSION","100","21","2025-06-06 00:00:00","S337","C047","I039"
"A000570","E01585","DISCUSSION","69","126","2025-01-01 00:00:00","S314","C023","I012"
"A002985","E01585","DISCUSSION","85","185","2025-01-01 00:00:00","S314","C023","I012"
"A006595","E01585","QUIZ","42","202","2025-01-01 00:00:00","S314","C023","I012"
"A008707","E01585","VIDEO WATCH","70","124","2025-01-01 00:00:00","S314","C023","I012"
"A001566","E01586","QUIZ","48","229","2025-03-09 00:00:00","S326","C019","I037"
"A001989","E01586","ASSIGNMENT","41","153","2025-03-09 00:00:00","S326","C019","I037"
"A004242","E01586","QUIZ","49","79","2025-03-09 00:00:00","S326","C019","I037"
"A005839","E01586","QUIZ","42","76","2025-03-09 00:00:00","S326","C019","I037"
"A006662","E01586","QUIZ","88","26","2025-03-09 00:00:00","S326","C019","I037"
"A002998","E01587","DISCUSSION","46","96","2025-06-29 00:00:00","S323","C043","I028"
"A003755","E01587","QUIZ","85","85","2025-06-29 00:00:00","S323","C043","I028"
"A005064","E01587","VIDEO WATCH","77","46","2025-06-29 00:00:00","S323","C043","I028"
"A006034","E01587","QUIZ","94","196","2025-06-29 00:00:00","S323","C043","I028"
"A004276","E01588","VIDEO WATCH","83","75","2025-04-08 00:00:00","S305","C046","I007"
"A004831","E01588","QUIZ","99","139","2025-04-08 00:00:00","S305","C046","I007"
"A005226","E01588","VIDEO WATCH","51","48","2025-04-08 00:00:00","S305","C046","I007"
"A002548","E01589","QUIZ","95","150","2025-02-28 00:00:00","S420","C023","I002"
"A002826","E01589","DISCUSSION","43","222","2025-02-28 00:00:00","S420","C023","I002"
"A003272","E01589","EXAM","61","50","2025-02-28 00:00:00","S420","C023","I002"
"A006909","E01589","ASSIGNMENT","70","61","2025-02-28 00:00:00","S420","C023","I002"
"A001905","E01590","DISCUSSION","91","190","2025-05-31 00:00:00","S170","C044","I025"
"A006567","E01590","QUIZ","82","72","2025-05-31 00:00:00","S170","C044","I025"
"A000523","E01591","DISCUSSION","40","173","2025-03-27 00:00:00","S086","C023","I024"
"A001357","E01591","VIDEO WATCH","56","67","2025-03-27 00:00:00","S086","C023","I024"
"A006907","E01591","ASSIGNMENT","88","187","2025-03-27 00:00:00","S086","C023","I024"
"A007651","E01591","DISCUSSION","92","8","2025-03-27 00:00:00","S086","C023","I024"
"A002065","E01592","QUIZ","80","213","2025-03-16 00:00:00","S122","C009","I020"
"A004568","E01592","VIDEO WATCH","72","136","2025-03-16 00:00:00","S122","C009","I020"
"A005720","E01592","VIDEO WATCH","50","205","2025-03-16 00:00:00","S122","C009","I020"
"A003308","E01594","QUIZ","61","184","2025-02-18 00:00:00","S248","C011","I002"
"A005214","E01594","VIDEO WATCH","58","216","2025-02-18 00:00:00","S248","C011","I002"
"A008123","E01594","QUIZ","79","180","2025-02-18 00:00:00","S248","C011","I002"
"A002774","E01595","ASSIGNMENT","82","198","2025-02-05 00:00:00","S427","C058","I004"
"A001688","E01596","VIDEO WATCH","43","214","2025-01-10 00:00:00","S480","C046","I030"
"A005633","E01596","EXAM","82","166","2025-01-10 00:00:00","S480","C046","I030"
"A002877","E01597","QUIZ","62","93","2025-05-19 00:00:00","S216","C034","I034"
"A005204","E01597","DISCUSSION","99","163","2025-05-19 00:00:00","S216","C034","I034"
"A002640","E01598","QUIZ","69","166","2025-02-04 00:00:00","S044","C029","I016"
"A004265","E01598","QUIZ","97","160","2025-02-04 00:00:00","S044","C029","I016"
"A004513","E01598","QUIZ","94","138","2025-02-04 00:00:00","S044","C029","I016"
"A008686","E01598","EXAM","67","142","2025-02-04 00:00:00","S044","C029","I016"
"A001967","E01599","ASSIGNMENT","68","189","2025-05-06 00:00:00","S352","C005","I002"
"A002409","E01599","QUIZ","55","191","2025-05-06 00:00:00","S352","C005","I002"
"A004299","E01599","EXAM","47","101","2025-05-06 00:00:00","S352","C005","I002"
"A007412","E01599","QUIZ","79","171","2025-05-06 00:00:00","S352","C005","I002"
"A001552","E01600","QUIZ","78","234","2025-04-29 00:00:00","S440","C050","I032"
"A002198","E01600","EXAM","57","230","2025-04-29 00:00:00","S440","C050","I032"
"A006633","E01600","ASSIGNMENT","45","226","2025-04-29 00:00:00","S440","C050","I032"
"A007808","E01600","EXAM","73","153","2025-04-29 00:00:00","S440","C050","I032"
"A006374","E01601","DISCUSSION","79","44","2025-06-25 00:00:00","S126","C036","I021"
"A008376","E01601","ASSIGNMENT","69","55","2025-06-25 00:00:00","S126","C036","I021"
"A000847","E01602","VIDEO WATCH","97","144","2025-02-12 00:00:00","S349","C028","I019"
"A001979","E01602","QUIZ","91","95","2025-02-12 00:00:00","S349","C028","I019"
"A005405","E01602","DISCUSSION","64","59","2025-02-12 00:00:00","S349","C028","I019"
"A005921","E01602","VIDEO WATCH","72","99","2025-02-12 00:00:00","S349","C028","I019"
"A006264","E01602","QUIZ","53","57","2025-02-12 00:00:00","S349","C028","I019"
"A000621","E01603","QUIZ","44","224","2025-05-01 00:00:00","S261","C038","I023"
"A002052","E01603","ASSIGNMENT","59","42","2025-05-01 00:00:00","S261","C038","I023"
"A003618","E01603","QUIZ","76","239","2025-05-01 00:00:00","S261","C038","I023"
"A003980","E01603","QUIZ","43","130","2025-05-01 00:00:00","S261","C038","I023"
"A006010","E01603","QUIZ","65","148","2025-05-01 00:00:00","S261","C038","I023"
"A008575","E01603","VIDEO WATCH","66","19","2025-05-01 00:00:00","S261","C038","I023"
"A006815","E01604","VIDEO WATCH","60","130","2025-03-20 00:00:00","S258","C058","I005"
"A001056","E01605","DISCUSSION","97","71","2025-02-25 00:00:00","S081","C038","I005"
"A001446","E01605","ASSIGNMENT","57","24","2025-02-25 00:00:00","S081","C038","I005"
"A001530","E01605","QUIZ","80","145","2025-02-25 00:00:00","S081","C038","I005"
"A006329","E01605","VIDEO WATCH","70","165","2025-02-25 00:00:00","S081","C038","I005"
"A000777","E01606","QUIZ","48","54","2025-04-09 00:00:00","S461","C022","I018"
"A001027","E01606","ASSIGNMENT","75","187","2025-04-09 00:00:00","S461","C022","I018"
"A002869","E01606","EXAM","54","207","2025-04-09 00:00:00","S461","C022","I018"
"A006020","E01606","DISCUSSION","41","118","2025-04-09 00:00:00","S461","C022","I018"
"A006360","E01606","ASSIGNMENT","62","73","2025-04-09 00:00:00","S461","C022","I018"
"A008741","E01606","QUIZ","49","55","2025-04-09 00:00:00","S461","C022","I018"
"A000753","E01607","VIDEO WATCH","52","202","2025-01-31 00:00:00","S442","C008","I024"
"A002336","E01607","VIDEO WATCH","61","134","2025-01-31 00:00:00","S442","C008","I024"
"A005710","E01607","DISCUSSION","50","228","2025-01-31 00:00:00","S442","C008","I024"
"A004412","E01608","ASSIGNMENT","56","125","2025-01-01 00:00:00","S490","C051","I037"
"A007940","E01608","DISCUSSION","72","172","2025-01-01 00:00:00","S490","C051","I037"
"A002958","E01609","QUIZ","50","110","2025-01-26 00:00:00","S413","C059","I027"
"A000296","E01610","VIDEO WATCH","86","186","2025-01-06 00:00:00","S480","C038","I031"
"A001110","E01610","DISCUSSION","73","29","2025-01-06 00:00:00","S480","C038","I031"
"A005865","E01610","QUIZ","95","66","2025-01-06 00:00:00","S480","C038","I031"
"A002239","E01612","QUIZ","53","235","2025-06-14 00:00:00","S075","C022","I036"
"A003900","E01612","QUIZ","48","31","2025-06-14 00:00:00","S075","C022","I036"
"A006394","E01612","QUIZ","95","236","2025-06-14 00:00:00","S075","C022","I036"
"A001361","E01613","VIDEO WATCH","45","104","2025-01-31 00:00:00","S353","C026","I022"
"A001144","E01614","DISCUSSION","41","101","2025-05-24 00:00:00","S101","C051","I038"
"A002791","E01614","VIDEO WATCH","69","5","2025-05-24 00:00:00","S101","C051","I038"
"A002898","E01614","EXAM","85","93","2025-05-24 00:00:00","S101","C051","I038"
"A007980","E01614","DISCUSSION","70","82","2025-05-24 00:00:00","S101","C051","I038"
"A002267","E01615","QUIZ","58","156","2025-05-01 00:00:00","S302","C038","I013"
"A002907","E01615","QUIZ","63","153","2025-05-01 00:00:00","S302","C038","I013"
"A000295","E01616","VIDEO WATCH","73","116","2025-03-30 00:00:00","S133","C012","I013"
"A000697","E01616","QUIZ","56","161","2025-03-30 00:00:00","S133","C012","I013"
"A000914","E01616","DISCUSSION","60","136","2025-03-30 00:00:00","S133","C012","I013"
"A006501","E01616","ASSIGNMENT","79","143","2025-03-30 00:00:00","S133","C012","I013"
"A006655","E01616","ASSIGNMENT","77","212","2025-03-30 00:00:00","S133","C012","I013"
"A002265","E01617","ASSIGNMENT","91","20","2025-04-16 00:00:00","S390","C027","I038"
"A003206","E01617","QUIZ","56","178","2025-04-16 00:00:00","S390","C027","I038"
"A006288","E01617","ASSIGNMENT","99","66","2025-04-16 00:00:00","S390","C027","I038"
"A008031","E01618","EXAM","69","152","2025-04-12 00:00:00","S492","C043","I024"
"A001130","E01619","ASSIGNMENT","68","7","2025-01-17 00:00:00","S228","C015","I007"
"A001445","E01619","VIDEO WATCH","65","153","2025-01-17 00:00:00","S228","C015","I007"
"A003974","E01619","QUIZ","81","103","2025-01-17 00:00:00","S228","C015","I007"
"A004706","E01619","QUIZ","50","25","2025-01-17 00:00:00","S228","C015","I007"
"A007999","E01619","ASSIGNMENT","86","133","2025-01-17 00:00:00","S228","C015","I007"
"A002751","E01620","VIDEO WATCH","71","91","2025-01-17 00:00:00","S165","C021","I021"
"A006570","E01620","QUIZ","87","90","2025-01-17 00:00:00","S165","C021","I021"
"A005748","E01621","EXAM","96","155","2025-02-06 00:00:00","S289","C042","I006"
"A002676","E01622","QUIZ","87","135","2025-04-01 00:00:00","S437","C031","I035"
"A006605","E01622","DISCUSSION","77","63","2025-04-01 00:00:00","S437","C031","I035"
"A000862","E01623","VIDEO WATCH","43","49","2025-02-19 00:00:00","S193","C054","I013"
"A003348","E01623","QUIZ","79","24","2025-02-19 00:00:00","S193","C054","I013"
"A003828","E01623","DISCUSSION","69","52","2025-02-19 00:00:00","S193","C054","I013"
"A006230","E01623","DISCUSSION","73","21","2025-02-19 00:00:00","S193","C054","I013"
"A006804","E01623","QUIZ","70","6","2025-02-19 00:00:00","S193","C054","I013"
"A000434","E01624","DISCUSSION","86","15","2025-01-14 00:00:00","S391","C034","I036"
"A000464","E01624","ASSIGNMENT","80","170","2025-01-14 00:00:00","S391","C034","I036"
"A001951","E01624","EXAM","64","119","2025-01-14 00:00:00","S391","C034","I036"
"A002952","E01624","DISCUSSION","84","75","2025-01-14 00:00:00","S391","C034","I036"
"A003894","E01624","VIDEO WATCH","76","190","2025-01-14 00:00:00","S391","C034","I036"
"A004178","E01624","QUIZ","53","95","2025-01-14 00:00:00","S391","C034","I036"
"A007458","E01624","QUIZ","81","111","2025-01-14 00:00:00","S391","C034","I036"
"A008145","E01624","QUIZ","85","173","2025-01-14 00:00:00","S391","C034","I036"
"A000970","E01625","VIDEO WATCH","89","216","2025-06-22 00:00:00","S084","C024","I003"
"A001247","E01625","DISCUSSION","56","196","2025-06-22 00:00:00","S084","C024","I003"
"A005616","E01625","QUIZ","86","135","2025-06-22 00:00:00","S084","C024","I003"
"A006160","E01625","QUIZ","46","5","2025-06-22 00:00:00","S084","C024","I003"
"A006939","E01626","ASSIGNMENT","81","98","2025-04-19 00:00:00","S326","C039","I014"
"A003383","E01627","QUIZ","67","180","2025-02-14 00:00:00","S500","C029","I013"
"A004064","E01627","DISCUSSION","96","84","2025-02-14 00:00:00","S500","C029","I013"
"A006635","E01627","DISCUSSION","59","226","2025-02-14 00:00:00","S500","C029","I013"
"A008626","E01627","VIDEO WATCH","63","17","2025-02-14 00:00:00","S500","C029","I013"
"A002382","E01628","QUIZ","64","240","2025-04-18 00:00:00","S388","C047","I011"
"A004330","E01628","EXAM","63","43","2025-04-18 00:00:00","S388","C047","I011"
"A006005","E01628","QUIZ","98","94","2025-04-18 00:00:00","S388","C047","I011"
"A000600","E01629","DISCUSSION","42","66","2025-05-02 00:00:00","S272","C044","I006"
"A003599","E01629","QUIZ","99","28","2025-05-02 00:00:00","S272","C044","I006"
"A007572","E01629","DISCUSSION","53","35","2025-05-02 00:00:00","S272","C044","I006"
"A008438","E01629","ASSIGNMENT","75","157","2025-05-02 00:00:00","S272","C044","I006"
"A005893","E01630","VIDEO WATCH","63","34","2025-03-29 00:00:00","S465","C053","I021"
"A000906","E01631","ASSIGNMENT","76","221","2025-05-06 00:00:00","S226","C048","I007"
"A008748","E01631","VIDEO WATCH","95","7","2025-05-06 00:00:00","S226","C048","I007"
"A008669","E01632","DISCUSSION","70","110","2025-03-13 00:00:00","S163","C007","I013"
